"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"KIF11",0,1.44855655405642,0.731,0.011,0,"CD4 Proliferating","KIF11"
"CCNB1",0,1.4351436610614,0.546,0.012,0,"CD4 Proliferating","CCNB1"
"MAD2L12",0,1.41681119096546,0.824,0.042,0,"CD4 Proliferating","MAD2L1"
"CEP55",0,1.40178781286263,0.731,0.004,0,"CD4 Proliferating","CEP55"
"GTSE1",0,1.38527983338934,0.685,0.004,0,"CD4 Proliferating","GTSE1"
"CDCA71",0,1.37470185028572,0.787,0.018,0,"CD4 Proliferating","CDCA7"
"CCNA2",0,1.36709431109245,0.685,0.014,0,"CD4 Proliferating","CCNA2"
"ZWINT2",0,1.35950918919406,0.815,0.012,0,"CD4 Proliferating","ZWINT"
"CENPU2",0,1.29831908415222,0.778,0.022,0,"CD4 Proliferating","CENPU"
"GINS22",0,1.25761703143028,0.667,0.009,0,"CD4 Proliferating","GINS2"
"BRCA12",0,1.20068535598992,0.75,0.032,0,"CD4 Proliferating","BRCA1"
"FAM111B1",0,1.19596077634414,0.611,0.012,0,"CD4 Proliferating","FAM111B"
"CDT12",0,1.1825973182068,0.648,0.006,0,"CD4 Proliferating","CDT1"
"NCAPG",0,1.17357206837277,0.63,0.004,0,"CD4 Proliferating","NCAPG"
"FANCI2",0,1.16661491801363,0.694,0.024,0,"CD4 Proliferating","FANCI"
"KIF15",0,1.15437822044483,0.583,0.005,0,"CD4 Proliferating","KIF15"
"NDC80",0,1.14777257067433,0.667,0.024,0,"CD4 Proliferating","NDC80"
"MYBL21",0,1.14652187024325,0.694,0.015,0,"CD4 Proliferating","MYBL2"
"GMNN2",0,1.1194318784117,0.741,0.031,0,"CD4 Proliferating","GMNN"
"CHEK12",0,1.10709116672452,0.722,0.016,0,"CD4 Proliferating","CHEK1"
"ASF1B",0,1.08815207836053,0.704,0.017,0,"CD4 Proliferating","ASF1B"
"TROAP",0,1.06546288327257,0.63,0.004,0,"CD4 Proliferating","TROAP"
"NUF2",0,1.04399560731954,0.593,0.009,0,"CD4 Proliferating","NUF2"
"KIFC1",0,1.01834708804314,0.546,0.004,0,"CD4 Proliferating","KIFC1"
"BUB1",0,1.01138401532534,0.583,0.005,0,"CD4 Proliferating","BUB1"
"CDCA8",0,1.00273331342459,0.537,0.006,0,"CD4 Proliferating","CDCA8"
"AURKA",0,0.98612370882715,0.5,0.013,0,"CD4 Proliferating","AURKA"
"KIF23",0,0.969377884090372,0.5,0.01,0,"CD4 Proliferating","KIF23"
"ESCO2",0,0.967328558086948,0.528,0.006,0,"CD4 Proliferating","ESCO2"
"KIF2C",0,0.961356027783759,0.546,0.003,0,"CD4 Proliferating","KIF2C"
"SPC25",0,0.960902480134692,0.546,0.002,0,"CD4 Proliferating","SPC25"
"AURKB",0,0.956951092719884,0.556,0.005,0,"CD4 Proliferating","AURKB"
"ORC61",0,0.937354879927643,0.602,0.017,0,"CD4 Proliferating","ORC6"
"UBE2T",0,0.922967635607331,0.676,0.019,0,"CD4 Proliferating","UBE2T"
"CDCA5",0,0.904143682508048,0.583,0.003,0,"CD4 Proliferating","CDCA5"
"HIST1H2AJ",0,0.898954971889884,0.5,0.007,0,"CD4 Proliferating","HIST1H2AJ"
"RAD51AP11",0,0.874834625910354,0.565,0.017,0,"CD4 Proliferating","RAD51AP1"
"MND1",0,0.83934273081777,0.546,0.003,0,"CD4 Proliferating","MND1"
"CENPN",0,0.818847828720393,0.611,0.017,0,"CD4 Proliferating","CENPN"
"MCM21",0,0.812242382608631,0.537,0.016,0,"CD4 Proliferating","MCM2"
"UHRF11",0,0.804519773369437,0.528,0.006,0,"CD4 Proliferating","UHRF1"
"SPC24",0,0.794498847372113,0.528,0.003,0,"CD4 Proliferating","SPC24"
"NCAPH",0,0.788739223806535,0.537,0.007,0,"CD4 Proliferating","NCAPH"
"FOXM1",0,0.767384117751995,0.509,0.005,0,"CD4 Proliferating","FOXM1"
"SGO1",0,0.712202963303987,0.5,0.01,0,"CD4 Proliferating","SGO1"
"ARHGAP11A",5.23458035999416e-295,1.05920239253133,0.574,0.02,1.08507616282319e-290,"CD4 Proliferating","ARHGAP11A"
"HMGB3",5.81123916208936e-288,1.06484622050972,0.722,0.032,1.2046117659095e-283,"CD4 Proliferating","HMGB3"
"CENPW",4.7270148390973e-258,1.29760318385754,0.778,0.044,9.7986290599648e-254,"CD4 Proliferating","CENPW"
"FBXO5",4.61078181927365e-251,1.226647011617,0.648,0.032,9.55768963317235e-247,"CD4 Proliferating","FBXO5"
"FEN12",3.79428997188272e-247,1.2050819024526,0.676,0.037,7.8651836827157e-243,"CD4 Proliferating","FEN1"
"BRCA22",7.17309376861604e-247,1.12045626265837,0.704,0.04,1.48691060729642e-242,"CD4 Proliferating","BRCA2"
"WDR34",4.86829945563409e-246,0.692277826544856,0.5,0.019,1.00914979415839e-241,"CD4 Proliferating","WDR34"
"RPL39L",1.06832060600912e-242,0.868938200072116,0.676,0.036,2.2145217841963e-238,"CD4 Proliferating","RPL39L"
"CIP2A",6.6046885938228e-223,0.74929533102152,0.5,0.022,1.36908589861353e-218,"CD4 Proliferating","CIP2A"
"HELLS2",2.70807089766583e-215,1.68331129377177,0.787,0.057,5.61356016377151e-211,"CD4 Proliferating","HELLS"
"RRM12",6.07528482863155e-215,1.60103803895761,0.861,0.072,1.25934579212703e-210,"CD4 Proliferating","RRM1"
"CKS22",4.11735860458638e-208,1.90076177917556,0.796,0.065,8.53487265144711e-204,"CD4 Proliferating","CKS2"
"NCAPG2",8.48904812649094e-208,0.79880771424188,0.593,0.032,1.75969478614031e-203,"CD4 Proliferating","NCAPG2"
"ECT2",1.40399805138932e-207,0.685547690354988,0.5,0.023,2.91034756072493e-203,"CD4 Proliferating","ECT2"
"SGO2",9.04966254354654e-203,1.1510067521223,0.602,0.034,1.87590454865176e-198,"CD4 Proliferating","SGO2"
"TIMELESS",1.73790020482549e-202,0.706232964541459,0.519,0.025,3.60249333458276e-198,"CD4 Proliferating","TIMELESS"
"CCDC34",7.428909165446e-189,0.750885013605622,0.546,0.031,1.5399385809053e-184,"CD4 Proliferating","CCDC34"
"C21orf58",1.12966870918385e-186,0.821920189250448,0.546,0.028,2.34169026726719e-182,"CD4 Proliferating","C21orf58"
"H2AFX1",6.94353572206073e-183,1.71888823095095,0.796,0.075,1.43932551982597e-178,"CD4 Proliferating","H2AFX"
"WDR762",9.67370573998757e-178,1.06791667228521,0.657,0.048,2.00526246284202e-173,"CD4 Proliferating","WDR76"
"HIST1H1B",2.15259650480028e-174,2.49588962392577,0.722,0.061,4.46211729480049e-170,"CD4 Proliferating","HIST1H1B"
"SMC22",8.76009369520379e-174,1.84974846037525,0.926,0.113,1.81587982207879e-169,"CD4 Proliferating","SMC2"
"MCM62",6.36797158791841e-171,1.10423744491262,0.63,0.048,1.32001683045961e-166,"CD4 Proliferating","MCM6"
"EZH22",5.88215485370086e-165,1.65599888459752,0.889,0.106,1.21931187962365e-160,"CD4 Proliferating","EZH2"
"DHFR2",6.38061586973092e-165,1.31091006094783,0.75,0.065,1.32263786363652e-160,"CD4 Proliferating","DHFR"
"ACOT7",5.7694257860344e-160,0.684506030396156,0.509,0.029,1.19594427118707e-155,"CD4 Proliferating","ACOT7"
"TCTEX1D2",2.8856814709028e-159,0.844406391466977,0.667,0.056,5.98172912103441e-155,"CD4 Proliferating","TCTEX1D2"
"PXMP2",3.85067606045145e-159,0.748852535079565,0.574,0.039,7.98206640570981e-155,"CD4 Proliferating","PXMP2"
"MT1E1",8.96477784094057e-153,1.25935944852519,0.648,0.057,1.85830879864857e-148,"CD4 Proliferating","MT1E"
"STMN15",1.26816953224008e-152,3.75348181872262,0.991,0.172,2.62878862338046e-148,"CD4 Proliferating","STMN1"
"RFC41",7.81852166231562e-152,0.984667782195807,0.685,0.062,1.62070135538141e-147,"CD4 Proliferating","RFC4"
"ATAD52",1.7253712481971e-150,1.22667514775009,0.722,0.073,3.57652206038777e-146,"CD4 Proliferating","ATAD5"
"CXCR31",3.13022084373957e-150,0.980459109251289,0.583,0.046,6.48863478698775e-146,"CD4 Proliferating","CXCR3"
"PCNA2",2.60027749526138e-144,2.14199105506111,0.852,0.117,5.39011521992731e-140,"CD4 Proliferating","PCNA"
"CKS1B2",4.62680264381918e-140,1.51818412498354,0.778,0.097,9.59089920037278e-136,"CD4 Proliferating","CKS1B"
"MCM72",1.56395350639765e-137,1.43838613343363,0.796,0.1,3.2419192234117e-133,"CD4 Proliferating","MCM7"
"CENPK2",1.93853234708148e-135,1.13261564149817,0.741,0.082,4.01838370226519e-131,"CD4 Proliferating","CENPK"
"ATAD22",2.4211998593756e-133,1.66093828613709,0.796,0.103,5.01890518849969e-129,"CD4 Proliferating","ATAD2"
"MCM32",7.30859177830439e-130,1.6352440323081,0.843,0.121,1.51499798972472e-125,"CD4 Proliferating","MCM3"
"LMNB12",9.58129901878776e-130,1.51585952045284,0.898,0.139,1.98610747360451e-125,"CD4 Proliferating","LMNB1"
"NCAPD21",1.68256863027716e-125,1.08475112099335,0.759,0.099,3.48779651370152e-121,"CD4 Proliferating","NCAPD2"
"LRR1",1.17448943570094e-121,0.696454347101055,0.574,0.054,2.43459915126448e-117,"CD4 Proliferating","LRR1"
"TMEM106C2",1.4182086940185e-121,0.872932412873143,0.639,0.069,2.93980480183095e-117,"CD4 Proliferating","TMEM106C"
"CENPH2",2.29866616967977e-121,0.84964973009821,0.556,0.051,4.7649051031292e-117,"CD4 Proliferating","CENPH"
"PHF193",2.23633843425438e-120,1.38964418092828,0.87,0.144,4.63570594036591e-116,"CD4 Proliferating","PHF19"
"NCAPD32",4.64479720992936e-120,1.06076089448862,0.778,0.101,9.62820013646256e-116,"CD4 Proliferating","NCAPD3"
"DNAJC92",7.85512292123478e-115,1.50586119368344,0.843,0.145,1.62828843034276e-110,"CD4 Proliferating","DNAJC9"
"SMC43",8.14620369155649e-115,2.2447394019686,0.907,0.178,1.68862656322274e-110,"CD4 Proliferating","SMC4"
"RPA32",1.7549200015148e-113,1.84736745212306,0.963,0.221,3.63777367114003e-109,"CD4 Proliferating","RPA3"
"PRR11",2.99331762771104e-113,0.723197702003047,0.5,0.044,6.20484811048221e-109,"CD4 Proliferating","PRR11"
"SKA22",1.0301580429938e-112,1.34985473398798,0.861,0.151,2.13541460732184e-108,"CD4 Proliferating","SKA2"
"RFC3",6.60803363722825e-112,0.610187824783256,0.537,0.051,1.36977929266104e-107,"CD4 Proliferating","RFC3"
"LIG12",5.86803103040173e-111,0.932185256877763,0.676,0.08,1.21638415229197e-106,"CD4 Proliferating","LIG1"
"DTYMK2",6.24071530168818e-109,1.10454666596781,0.778,0.117,1.29363787488694e-104,"CD4 Proliferating","DTYMK"
"CCDC1673",3.21169526493337e-108,1.40556561167733,0.907,0.173,6.65752311468039e-104,"CD4 Proliferating","CCDC167"
"FABP56",7.20388679918649e-105,1.53101593616631,0.796,0.135,1.49329369460337e-100,"CD4 Proliferating","FABP5"
"NSD22",2.55040465768271e-100,0.960277529465705,0.639,0.085,5.28673381491048e-96,"CD4 Proliferating","NSD2"
"CARHSP13",5.55961972865838e-100,1.56172731907398,0.944,0.237,1.1524535735536e-95,"CD4 Proliferating","CARHSP1"
"ACAT21",4.59651764083966e-99,0.892495187229178,0.731,0.112,9.52812141769653e-95,"CD4 Proliferating","ACAT2"
"BCL2L12",3.4801518970078e-97,0.8280087731809,0.62,0.071,7.21400686730748e-93,"CD4 Proliferating","BCL2L12"
"MIR4435-2HG1",1.53575784073453e-93,1.29102219768015,0.843,0.165,3.18347242805862e-89,"CD4 Proliferating","MIR4435-2HG"
"NUDT14",6.8975099566049e-93,1.39667403328332,0.917,0.228,1.42978483890463e-88,"CD4 Proliferating","NUDT1"
"KPNA2",5.19351408684023e-91,1.49544653368458,0.611,0.086,1.07656353506111e-86,"CD4 Proliferating","KPNA2"
"CBX53",5.27844440827354e-88,1.53310708630369,0.907,0.226,1.09416874139102e-83,"CD4 Proliferating","CBX5"
"SAC3D1",1.15835478759062e-87,0.697167243097435,0.546,0.064,2.40115363919661e-83,"CD4 Proliferating","SAC3D1"
"TUBB8",4.34238257385412e-86,2.80730208172267,0.991,0.387,9.0013248373422e-82,"CD4 Proliferating","TUBB"
"MCM52",5.11600964638145e-86,1.16291604051881,0.694,0.116,1.06049763959841e-81,"CD4 Proliferating","MCM5"
"RBBP8",1.73083683305989e-85,0.732762466507901,0.583,0.079,3.58785167124985e-81,"CD4 Proliferating","RBBP8"
"SNRNP254",3.69553514728503e-85,0.982331084506998,0.722,0.124,7.66047480680714e-81,"CD4 Proliferating","SNRNP25"
"DUT4",4.4865793507267e-85,2.55932506728676,0.991,0.379,9.30023033612138e-81,"CD4 Proliferating","DUT"
"CDC25B2",1.57110943716828e-82,1.41935462017482,0.88,0.207,3.25675275230613e-78,"CD4 Proliferating","CDC25B"
"CD281",2.71674154069862e-81,0.905432084328265,0.667,0.108,5.63153353971418e-77,"CD4 Proliferating","CD28"
"ANP32E5",6.83959881918221e-78,2.13698447513191,1,0.444,1.41778043922828e-73,"CD4 Proliferating","ANP32E"
"IDH25",6.9865840351734e-78,1.55605197946457,0.907,0.274,1.44824900465109e-73,"CD4 Proliferating","IDH2"
"HMGB24",6.87408577723199e-76,3.41026695314976,1,0.573,1.42492924076242e-71,"CD4 Proliferating","HMGB2"
"KIF20B1",1.25357620563184e-75,1.21587347753002,0.676,0.119,2.59853811665424e-71,"CD4 Proliferating","KIF20B"
"ALYREF3",7.87504831932911e-75,1.2640005474149,0.88,0.235,1.63241876611373e-70,"CD4 Proliferating","ALYREF"
"H2AFV8",1.92694291668841e-74,1.97390515231838,0.991,0.525,3.9943599720034e-70,"CD4 Proliferating","H2AFV"
"H2AFZ5",3.61392990421876e-74,2.64976727099781,1,0.638,7.49131529845506e-70,"CD4 Proliferating","H2AFZ"
"TUBA1B10",4.33485145502516e-74,3.17270829740984,0.991,0.528,8.98571358112165e-70,"CD4 Proliferating","TUBA1B"
"TXNDC176",5.55636456277824e-74,1.33309467477138,0.935,0.293,1.1517788102183e-69,"CD4 Proliferating","TXNDC17"
"MRPL515",4.95371790223203e-73,1.40182954725786,0.954,0.366,1.02685618395368e-68,"CD4 Proliferating","MRPL51"
"HIRIP32",7.30597674215126e-73,0.752973207308324,0.583,0.09,1.51445591888054e-68,"CD4 Proliferating","HIRIP3"
"ITGB3BP2",1.58355230214582e-72,0.833679887084523,0.648,0.106,3.28254556711806e-68,"CD4 Proliferating","ITGB3BP"
"UBE2S1",1.79873147170991e-72,1.73359738724895,0.787,0.186,3.72859046770747e-68,"CD4 Proliferating","UBE2S"
"LSM45",1.99362663549164e-72,1.43278820637195,0.963,0.383,4.13258865271062e-68,"CD4 Proliferating","LSM4"
"OXCT1",2.28338628369626e-72,0.781698061281771,0.62,0.109,4.73323142747398e-68,"CD4 Proliferating","OXCT1"
"DDX39A2",3.53207094588911e-72,1.16109171706446,0.815,0.201,7.32162986373353e-68,"CD4 Proliferating","DDX39A"
"RANBP14",5.02031443386506e-72,1.54204940308009,0.935,0.365,1.04066097899589e-67,"CD4 Proliferating","RANBP1"
"JPT15",6.73869406876607e-72,1.83269169209044,0.963,0.384,1.39686389351452e-67,"CD4 Proliferating","JPT1"
"NASP4",8.03012803352609e-72,1.73217802086948,0.954,0.373,1.66456524006962e-67,"CD4 Proliferating","NASP"
"HMGN24",1.36368129162009e-70,2.30893755051008,1,0.778,2.82677494939929e-66,"CD4 Proliferating","HMGN2"
"TFDP12",2.40252261121286e-70,0.954835885483321,0.778,0.173,4.98018912078314e-66,"CD4 Proliferating","TFDP1"
"HMGA15",2.84683112143047e-69,1.49342658518644,0.87,0.269,5.90119623161323e-65,"CD4 Proliferating","HMGA1"
"KIF22",2.78209710009408e-68,0.92926328328402,0.667,0.128,5.76700907878503e-64,"CD4 Proliferating","KIF22"
"C12orf759",2.6955957979607e-67,1.4348363162611,0.917,0.276,5.58770052959274e-63,"CD4 Proliferating","C12orf75"
"RAN5",3.69183946158651e-67,1.76090272443132,0.991,0.66,7.65281401992267e-63,"CD4 Proliferating","RAN"
"HMGB110",2.41753970890397e-66,1.74588322842748,1,0.981,5.01131806258704e-62,"CD4 Proliferating","HMGB1"
"SH2D1A2",4.07124868385574e-66,1.09705893188407,0.741,0.162,8.43929139676457e-62,"CD4 Proliferating","SH2D1A"
"SIT11",4.71684152959117e-66,0.713481723044431,0.574,0.095,9.77754080668953e-62,"CD4 Proliferating","SIT1"
"ACTG17",6.13357366609815e-66,1.92469632968134,1,0.977,1.27142848524549e-61,"CD4 Proliferating","ACTG1"
"C19orf48",5.34637735134845e-65,0.600187541766328,0.509,0.076,1.10825056116102e-60,"CD4 Proliferating","C19orf48"
"SLC25A59",8.19332128084449e-65,1.71476336308368,0.991,0.663,1.69839356830625e-60,"CD4 Proliferating","SLC25A5"
"VRK11",1.13754406943872e-64,0.807769036591974,0.685,0.141,2.35801510153953e-60,"CD4 Proliferating","VRK1"
"LIMA1",1.42101242508066e-64,0.75809796271782,0.546,0.085,2.94561665594971e-60,"CD4 Proliferating","LIMA1"
"TUBA1C",2.48908208125128e-64,1.25828500931045,0.657,0.137,5.15961824622577e-60,"CD4 Proliferating","TUBA1C"
"ANP32B6",2.7394348559849e-64,1.66689571702013,1,0.79,5.6785745129711e-60,"CD4 Proliferating","ANP32B"
"BARD1",3.55513583704129e-64,0.631429391048914,0.509,0.073,7.36944107660289e-60,"CD4 Proliferating","BARD1"
"TRIB2",7.19176276223289e-64,0.643017532868777,0.583,0.102,1.49078050298326e-59,"CD4 Proliferating","TRIB2"
"YEATS42",1.05538729582039e-63,0.867412245008551,0.685,0.142,2.18771232550609e-59,"CD4 Proliferating","YEATS4"
"RAD51C",3.17088814410446e-63,0.690965728934486,0.593,0.103,6.57293403391413e-59,"CD4 Proliferating","RAD51C"
"DEK3",3.79304050394765e-63,1.65653896324241,1,0.747,7.86259366063308e-59,"CD4 Proliferating","DEK"
"USP12",6.81908705984298e-63,1.305122899351,0.861,0.266,1.41352855663485e-58,"CD4 Proliferating","USP1"
"TUBB4B3",1.67812979609002e-62,1.84714281828646,0.778,0.223,3.47859525431501e-58,"CD4 Proliferating","TUBB4B"
"PAICS1",2.35305237308857e-62,0.789843167104632,0.565,0.098,4.8776422641753e-58,"CD4 Proliferating","PAICS"
"CHAF1A3",2.43736508147117e-62,0.778368471902346,0.5,0.077,5.05241407738159e-58,"CD4 Proliferating","CHAF1A"
"SMC33",3.90022002432806e-62,1.51009731265656,0.954,0.405,8.08476608842963e-58,"CD4 Proliferating","SMC3"
"CFL110",1.11278018994654e-61,1.25953023554997,1,0.978,2.30668205574018e-57,"CD4 Proliferating","CFL1"
"PFN111",1.30119465909818e-61,1.47759184694458,1,0.978,2.69724640884463e-57,"CD4 Proliferating","PFN1"
"LDHA8",1.61862206974943e-61,1.60784571578289,0.981,0.597,3.35524168838358e-57,"CD4 Proliferating","LDHA"
"NUP37",2.27011473006702e-61,0.644446045452354,0.574,0.095,4.70572082395594e-57,"CD4 Proliferating","NUP37"
"SNRPB7",2.9121199913538e-61,1.34588193452499,1,0.601,6.03653353007729e-57,"CD4 Proliferating","SNRPB"
"ACTB8",6.94994801628652e-61,1.66443629772207,1,0.998,1.44065472429603e-56,"CD4 Proliferating","ACTB"
"SNRPD16",8.14801280531893e-61,1.28368209504443,0.954,0.395,1.68900157441456e-56,"CD4 Proliferating","SNRPD1"
"PTMA8",1.51906017658978e-60,1.15451387743168,1,1,3.14885984005295e-56,"CD4 Proliferating","PTMA"
"GAPDH6",4.20618753564509e-60,1.61468441251935,1,0.941,8.7190061426387e-56,"CD4 Proliferating","GAPDH"
"TOPBP12",4.33922928382527e-60,0.982577949224865,0.741,0.177,8.99478838244141e-56,"CD4 Proliferating","TOPBP1"
"CYTOR3",2.96459771105694e-59,1.14802250724213,0.843,0.247,6.14531459524992e-55,"CD4 Proliferating","CYTOR"
"SSRP12",3.75968305141649e-59,1.03623908118564,0.787,0.22,7.79344699728125e-55,"CD4 Proliferating","SSRP1"
"EIF4A34",5.43989369021253e-59,0.978249580007324,0.75,0.192,1.12763556304416e-54,"CD4 Proliferating","EIF4A3"
"NABP2",1.90057809583634e-58,0.614405082042069,0.537,0.087,3.93970833485916e-54,"CD4 Proliferating","NABP2"
"CHCHD27",2.18798459492479e-58,1.19507566669543,1,0.896,4.53547326681959e-54,"CD4 Proliferating","CHCHD2"
"PSMD142",4.24456403181352e-58,0.818920124149232,0.759,0.188,8.79855678154624e-54,"CD4 Proliferating","PSMD14"
"HNRNPF2",7.77941959324729e-58,1.31946934231325,0.991,0.595,1.61259588748423e-53,"CD4 Proliferating","HNRNPF"
"CNN25",1.59822772536345e-57,1.37099841729232,0.972,0.511,3.31296625190589e-53,"CD4 Proliferating","CNN2"
"DNMT13",2.35893588311913e-57,1.45008292018846,0.917,0.366,4.88983819211764e-53,"CD4 Proliferating","DNMT1"
"RPA11",5.29613032669154e-57,0.855275750815938,0.648,0.14,1.09783485541989e-52,"CD4 Proliferating","RPA1"
"SNRPG7",1.21346340479425e-56,1.47138838007375,0.944,0.487,2.51538829179801e-52,"CD4 Proliferating","SNRPG"
"PMVK1",2.46109702413291e-56,0.818523481265584,0.741,0.171,5.10160802132511e-52,"CD4 Proliferating","PMVK"
"PPIA11",2.77325258690201e-56,1.26224147484267,1,0.949,5.74867528738918e-52,"CD4 Proliferating","PPIA"
"YWHAQ7",3.45771492499267e-56,1.42682828098743,0.944,0.422,7.16749726801731e-52,"CD4 Proliferating","YWHAQ"
"TMSB4X5",3.83194982612888e-56,1.09837954549744,1,1,7.94324879458255e-52,"CD4 Proliferating","TMSB4X"
"DBF4",4.05203290204498e-56,0.918553912139585,0.685,0.156,8.39945900264904e-52,"CD4 Proliferating","DBF4"
"MRPL131",7.82885773690105e-56,0.781419743932637,0.731,0.172,1.62284392028222e-51,"CD4 Proliferating","MRPL13"
"TMSB106",9.25164934370801e-56,1.33203087598832,1,1,1.91777439245723e-51,"CD4 Proliferating","TMSB10"
"PARP19",1.44204107310301e-55,1.25127800243692,0.935,0.391,2.98920694043522e-51,"CD4 Proliferating","PARP1"
"COX5A9",3.04271702869472e-55,1.13780833930419,0.981,0.519,6.30724812878129e-51,"CD4 Proliferating","COX5A"
"ILF26",6.82617312127329e-55,0.983799078193896,0.88,0.299,1.41499742630874e-50,"CD4 Proliferating","ILF2"
"ACTL6A",5.27001439057838e-54,0.635166884067371,0.565,0.106,1.09242128302299e-49,"CD4 Proliferating","ACTL6A"
"CALM35",8.77134894654981e-54,1.35771169782451,0.972,0.566,1.81821292313031e-49,"CD4 Proliferating","CALM3"
"PPP1CA7",1.00029024450348e-53,1.22940542725462,0.981,0.628,2.07350164783126e-49,"CD4 Proliferating","PPP1CA"
"MZT1",1.35400702285715e-53,0.78672038125291,0.704,0.172,2.80672115768059e-49,"CD4 Proliferating","MZT1"
"CACYBP3",1.52836806218828e-53,1.2411456154836,0.889,0.353,3.16815415611009e-49,"CD4 Proliferating","CACYBP"
"PSMA35",1.6913683974164e-53,1.04051464331345,0.88,0.335,3.50603755100446e-49,"CD4 Proliferating","PSMA3"
"ATP5MC37",4.38994649844787e-53,1.27202191568741,0.991,0.653,9.09992009663259e-49,"CD4 Proliferating","ATP5MC3"
"CKAP5",7.96943607462537e-53,0.822722068203463,0.565,0.112,1.65198440390909e-48,"CD4 Proliferating","CKAP5"
"PPM1G7",2.05537617486918e-52,1.27237241289851,0.917,0.449,4.26058927288632e-48,"CD4 Proliferating","PPM1G"
"SUB111",5.02471795008288e-52,1.33666162993008,1,0.881,1.04157378387268e-47,"CD4 Proliferating","SUB1"
"SNRPF6",5.12457177522524e-52,1.24522226913195,0.944,0.513,1.06227248328644e-47,"CD4 Proliferating","SNRPF"
"MZT2A8",5.48401242361289e-52,1.17807114196173,0.907,0.379,1.13678093529072e-47,"CD4 Proliferating","MZT2A"
"GTF3C64",7.47025845930492e-52,1.00723326493066,0.889,0.328,1.54850987602932e-47,"CD4 Proliferating","GTF3C6"
"MSH2",9.67286317441324e-52,0.597796589117155,0.509,0.089,2.00508780742412e-47,"CD4 Proliferating","MSH2"
"ESYT12",1.8821028884025e-51,0.923428613940256,0.75,0.213,3.90141107736955e-47,"CD4 Proliferating","ESYT1"
"GGCT1",1.99759515211091e-51,0.828298812805447,0.639,0.149,4.1408149908107e-47,"CD4 Proliferating","GGCT"
"NME12",2.42429333334938e-51,0.765632228504848,0.62,0.14,5.02531765069994e-47,"CD4 Proliferating","NME1"
"ERH4",2.46187948808988e-51,1.06945679688441,0.991,0.548,5.10322999086152e-47,"CD4 Proliferating","ERH"
"NUCKS17",2.62423747863146e-51,1.37218939148873,1,0.653,5.43978186945516e-47,"CD4 Proliferating","NUCKS1"
"CBX33",3.05031462797034e-51,1.23021152781641,0.972,0.616,6.32299719231971e-47,"CD4 Proliferating","CBX3"
"SLC25A39",3.23683416339459e-51,1.17387603949435,1,0.733,6.70963353730064e-47,"CD4 Proliferating","SLC25A3"
"RUVBL11",3.23921766576905e-51,0.791183007810171,0.676,0.17,6.71457429937266e-47,"CD4 Proliferating","RUVBL1"
"COX8A8",5.17663389770839e-51,1.17049304198346,1,0.761,1.07306444065597e-46,"CD4 Proliferating","COX8A"
"TMPO5",7.39166257672932e-51,1.58016003991874,0.972,0.53,1.53221773553022e-46,"CD4 Proliferating","TMPO"
"CORO1A7",8.27094849275585e-51,1.1437771287066,1,0.918,1.71448491306336e-46,"CD4 Proliferating","CORO1A"
"NDUFV27",1.07795739908268e-50,1.25785549464648,0.944,0.463,2.2344978925585e-46,"CD4 Proliferating","NDUFV2"
"TPGS21",1.3052796947233e-50,0.683049488752499,0.639,0.147,2.70571427919193e-46,"CD4 Proliferating","TPGS2"
"HPRT12",2.39235120030793e-50,0.775680437844751,0.685,0.172,4.95910480311831e-46,"CD4 Proliferating","HPRT1"
"TPM48",3.12278369897616e-50,1.2709329897873,0.963,0.434,6.47321832960768e-46,"CD4 Proliferating","TPM4"
"COX6C5",3.64082053797145e-50,1.0356922531134,1,0.862,7.54705689316101e-46,"CD4 Proliferating","COX6C"
"PSMB89",5.72238269577474e-50,1.21117958720341,0.981,0.653,1.18619270900715e-45,"CD4 Proliferating","PSMB8"
"SEM18",2.61387892640118e-49,1.11260220307677,0.954,0.507,5.418309626537e-45,"CD4 Proliferating","SEM1"
"AQP33",2.81919153785105e-49,1.34989405770485,0.63,0.155,5.84390213881144e-45,"CD4 Proliferating","AQP3"
